"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","xyloglucan metabolic process","GO:0010411","0.011235402383561353","1.9494113691878008","50","2396","17","21899","AT4G03210,AT2G36870,AT5G57560,AT1G14720,AT5G57550,AT5G13870,AT2G03220,AT1G70230,AT2G20370,AT3G44990,AT2G06850,AT5G04885,AT1G68560,AT1G11545,AT5G62220,AT3G62720,AT1G32170"
"GO:BP","syncytium formation","GO:0006949","0.012019321397859115","1.9201200515915724","11","703","5","21899","AT4G28250,AT2G39700,AT1G26770,AT1G69530,AT3G55500"
"GO:BP","regulation of cytoskeleton organization","GO:0051493","0.012165548376173048","1.9148683099655273","50","2682","18","21899","AT1G29170,AT2G41740,AT4G20260,AT1G03780,AT3G01015,AT3G25500,AT3G05330,AT2G20190,AT3G22190,AT5G08120,AT5G37478,AT4G16340,AT5G42080,AT2G29890,AT5G18410,AT2G38440,AT5G05970,AT5G17410"
"GO:BP","DNA alkylation","GO:0006305","0.012472217682989733","1.9040563178243277","45","2726","17","21899","AT5G55390,AT3G14980,AT2G40030,AT1G69770,AT3G54560,AT5G14620,AT2G27040,AT2G36490,AT3G48670,AT4G24970,AT5G04560,AT5G49160,AT1G09320,AT5G11470,AT3G49250,AT3G23780,AT3G17310"
"GO:BP","DNA methylation","GO:0006306","0.012472217682989733","1.9040563178243277","45","2726","17","21899","AT5G55390,AT3G14980,AT2G40030,AT1G69770,AT3G54560,AT5G14620,AT2G27040,AT2G36490,AT3G48670,AT4G24970,AT5G04560,AT5G49160,AT1G09320,AT5G11470,AT3G49250,AT3G23780,AT3G17310"
"GO:BP","meiosis I cell cycle process","GO:0061982","0.01259969593891722","1.8996399353303552","58","2272","18","21899","AT5G51330,AT4G30870,AT2G33793,AT3G12280,AT2G06510,AT1G04650,AT3G57860,AT5G63920,AT1G20720,AT5G57880,AT1G63990,AT1G67370,AT4G24710,AT2G45280,AT1G22275,AT4G35520,AT1G13330,AT4G14180"
"GO:BP","abscission","GO:0009838","0.013251762091499952","1.8777263695963133","41","167","5","21899","AT4G32980,AT2G41370,AT5G57520,AT3G57510,AT1G71450"
"GO:BP","xylan metabolic process","GO:0045491","0.01349800733184613","1.869730340294537","54","2475","18","21899","AT1G02640,AT2G38320,AT2G37090,AT5G01360,AT2G40320,AT1G78060,AT5G64570,AT1G67330,AT3G10740,AT4G09990,AT5G67210,AT1G68560,AT3G55990,AT5G67230,AT1G58370,AT1G28240,AT2G34410,AT5G61840"
"GO:BP","cellular response to gibberellin stimulus","GO:0071370","0.014720580738604164","1.8320750563982362","101","400","10","21899","AT2G41940,AT5G59845,AT5G14920,AT1G10588,AT1G22690,AT1G74670,AT5G15230,AT5G61850,AT4G09600,AT5G48170"
"GO:BP","cell fate specification","GO:0001708","0.01684906955123333","1.7734240769838747","41","299","6","21899","AT2G45190,AT4G08150,AT5G42630,AT4G00180,AT2G33860,AT4G20140"
"GO:BP","floral whorl development","GO:0048438","0.01701559236396611","1.76915292720739","197","2244","40","21899","AT1G02065,AT2G02850,AT5G42630,AT4G36920,AT1G69180,AT3G57510,AT5G62230,AT3G15510,AT3G57670,AT2G42200,AT3G52600,AT1G14720,AT1G29430,AT4G09960,AT3G28860,AT4G36930,AT3G50330,AT5G43900,AT5G07280,AT5G24330,AT1G70560,AT5G50670,AT2G23950,AT3G28917,AT1G32240,AT5G53400,AT4G39400,AT1G65620,AT5G16560,AT5G05280,AT5G02030,AT1G75080,AT4G16340,AT5G42080,AT4G31400,AT2G36910,AT4G17460,AT1G59640,AT1G60800,AT2G27460"
"GO:BP","phragmoplast microtubule organization","GO:0080175","0.017238267430585107","1.7635063860257034","7","2635","6","21899","AT3G19050,AT3G05330,AT5G48520,AT5G42080,AT3G23670,AT5G05970"
"GO:BP","meiosis I","GO:0007127","0.017374196119002903","1.760095280502321","56","2179","17","21899","AT5G51330,AT4G30870,AT2G33793,AT3G12280,AT2G06510,AT1G04650,AT3G57860,AT5G63920,AT1G20720,AT5G57880,AT1G63990,AT1G67370,AT4G24710,AT2G45280,AT1G22275,AT4G35520,AT1G13330"
"GO:BP","regulation of mitotic cell cycle","GO:0007346","0.01911915132089026","1.7185313895094225","35","1891","12","21899","AT1G20930,AT5G52950,AT3G25980,AT1G76540,AT2G33560,AT1G15570,AT1G63100,AT3G57860,AT5G05510,AT5G11300,AT1G80370,AT4G37650"
"GO:BP","carbohydrate metabolic process","GO:0005975","0.019154795261649985","1.7177224856652857","1098","2489","169","21899","AT5G53370,AT1G70710,AT1G64760,AT5G47500,AT4G03210,AT2G43050,AT2G36870,AT2G26440,AT4G39010,AT4G02290,AT1G53830,AT3G57510,AT5G57560,AT5G19730,AT4G39770,AT4G33220,AT4G13710,AT1G15690,AT4G19810,AT3G52600,AT4G36360,AT3G13750,AT1G14720,AT5G56590,AT3G14310,AT4G38650,AT5G57550,AT1G02640,AT4G26690,AT3G23770,AT1G68130,AT4G34480,AT3G12700,AT1G60590,AT5G13870,AT2G03220,AT4G23820,AT4G02320,AT1G02800,AT5G55480,AT2G38320,AT1G70230,AT2G37090,AT5G08380,AT1G61820,AT2G01630,AT2G20370,AT3G58790,AT3G43190,AT3G05620,AT1G09910,AT1G02730,AT5G01360,AT3G07690,AT5G13000,AT3G18080,AT3G53190,AT3G54920,AT3G57260,AT5G24318,AT4G18180,AT2G05790,AT3G23820,AT5G48300,AT5G63810,AT2G40320,AT3G21190,AT1G65590,AT2G32990,AT1G78060,AT5G64570,AT1G76550,AT5G55180,AT1G67330,AT4G01970,AT2G13680,AT5G16910,AT4G26830,AT1G73370,AT1G20550,AT5G15490,AT1G28490,AT2G41540,AT1G32860,AT3G57270,AT3G61610,AT3G10740,AT5G15740,AT1G80170,AT2G27500,AT4G30440,AT3G16850,AT3G44990,AT1G27680,AT2G06850,AT4G09990,AT2G33570,AT5G41040,AT3G61490,AT5G04885,AT2G01480,AT1G11720,AT3G62110,AT3G22190,AT5G21100,AT2G32700,AT5G56350,AT5G18070,AT5G20870,AT4G32551,AT2G38650,AT3G57240,AT1G56190,AT3G25140,AT2G28315,AT1G11820,AT1G35510,AT2G20680,AT3G22960,AT5G67210,AT1G68560,AT1G11545,AT3G54320,AT5G57440,AT5G58480,AT4G29130,AT5G62220,AT2G28760,AT3G61130,AT1G72000,AT3G55990,AT1G78880,AT4G10260,AT5G67230,AT1G16860,AT1G79500,AT1G75680,AT1G06490,AT3G59100,AT1G70500,AT1G02460,AT1G58370,AT5G55120,AT2G21770,AT5G09870,AT1G28240,AT3G62720,AT2G34410,AT1G13700,AT4G16130,AT3G54690,AT4G08810,AT2G16730,AT4G35010,AT2G47400,AT2G39770,AT3G26380,AT5G58090,AT1G32170,AT4G18780,AT5G05170,AT1G30620,AT2G28100,AT1G17270,AT5G64740,AT3G10700,AT3G07160,AT5G61840,AT3G49720"
"GO:BP","monocarboxylic acid metabolic process","GO:0032787","0.01963005281867308","1.7070785318402688","489","144","13","21899","AT1G68530,AT3G48460,AT4G34510,AT5G16230,AT5G04660,AT1G49430,AT2G26640,AT1G72970,AT2G28630,AT1G04220,AT1G67730,AT1G11600,AT3G02610"
"GO:BP","phenylpropanoid biosynthetic process","GO:0009699","0.021048613964003916","1.676776496864099","118","283","9","21899","AT1G17840,AT5G22500,AT5G05340,AT1G04220,AT4G09820,AT5G48930,AT5G60020,AT4G39330,AT5G42510"
"GO:BP","pectin catabolic process","GO:0045490","0.02156438351555059","1.6662629529885395","96","268","8","21899","AT5G53370,AT5G47500,AT2G43050,AT2G26440,AT1G53830,AT5G19730,AT4G33220,AT4G13710"
"GO:BP","negative regulation of cell differentiation","GO:0045596","0.02237659085982232","1.6502060788240296","13","1769","7","21899","AT5G46880,AT4G20260,AT4G04890,AT5G64390,AT1G66810,AT3G61150,AT3G23090"
"GO:BP","developmental growth involved in morphogenesis","GO:0060560","0.022533283560697275","1.647175518068192","347","2718","70","21899","AT1G49490,AT1G68530,AT5G60910,AT4G12420,AT4G34490,AT3G57670,AT4G20260,AT1G65680,AT3G14310,AT4G26690,AT1G75500,AT3G07880,AT5G09810,AT5G54510,AT3G63430,AT2G20370,AT1G12040,AT4G24580,AT1G31650,AT4G05530,AT3G01015,AT1G74160,AT5G43900,AT5G62310,AT3G15380,AT1G64980,AT3G54180,AT2G20190,AT3G46290,AT2G13680,AT1G70940,AT5G16910,AT3G19820,AT1G09240,AT2G41970,AT1G09530,AT2G06850,AT2G41210,AT1G58250,AT1G30570,AT2G47000,AT1G66810,AT4G38430,AT4G32551,AT3G23090,AT4G22970,AT1G31420,AT3G56960,AT1G72300,AT1G35670,AT1G79500,AT3G18000,AT5G01840,AT5G23430,AT5G56540,AT3G07160,AT4G27060,AT3G49720,AT1G77460,AT1G71270,AT4G34940,AT1G09330,AT5G07830,AT5G11980,AT1G01510,AT1G13980,AT5G18580,AT5G41950,AT3G48430,AT3G06400"
"GO:BP","meristem maintenance","GO:0010073","0.02272949569619853","1.6434101999454138","177","1915","33","21899","AT4G37750,AT5G60910,AT4G32980,AT4G36920,AT2G41370,AT1G69180,AT1G26310,AT2G33860,AT3G52770,AT5G61850,AT3G28455,AT1G69120,AT4G20270,AT5G65700,AT3G51290,AT3G11260,AT2G15790,AT1G31880,AT2G27230,AT1G70560,AT2G23950,AT3G28917,AT5G13290,AT1G69440,AT1G17250,AT1G44900,AT5G12235,AT2G32700,AT4G32551,AT5G14010,AT5G02030,AT2G27990,AT1G08840"
"GO:BP","cotyledon morphogenesis","GO:0048826","0.02343090746510789","1.6302108911103779","23","2640","11","21899","AT1G17840,AT1G13290,AT1G69780,AT3G15030,AT2G21050,AT1G05470,AT1G70560,AT3G09070,AT1G73590,AT2G32280,AT1G01510"
"GO:BP","tropism","GO:0009606","0.02438449132442059","1.6128862996295776","126","2141","28","21899","AT5G42680,AT5G14090,AT1G72490,AT2G44830,AT1G68130,AT3G47690,AT3G28860,AT5G02750,AT3G25640,AT5G13750,AT5G67270,AT1G70560,AT3G61050,AT5G58960,AT2G45260,AT4G26610,AT1G70940,AT1G77740,AT2G47000,AT2G38120,AT3G54220,AT5G50375,AT1G53380,AT4G16340,AT2G14820,AT2G36910,AT5G64330,AT5G47750"
"GO:BP","auxin export across the plasma membrane","GO:0010315","0.024848056881417828","1.604707567440629","18","2267","9","21899","AT1G75500,AT2G44830,AT3G28860,AT5G15100,AT1G31880,AT1G70940,AT2G47000,AT2G36910,AT1G73590"
"GO:BP","wax metabolic process","GO:0010166","0.026892034733285167","1.570376336489739","30","44","3","21899","AT1G68530,AT1G02205,AT1G15360"
"GO:BP","growth","GO:0040007","0.031066824510655525","1.5077031358013286","611","2719","110","21899","AT1G49490,AT1G68530,AT2G45190,AT2G26330,AT1G70710,AT5G60910,AT4G12420,AT4G34490,AT3G57670,AT1G72490,AT3G52770,AT4G20260,AT1G65680,AT3G14310,AT1G70370,AT4G26690,AT1G75500,AT3G07880,AT4G20270,AT5G28640,AT5G65700,AT5G09810,AT5G54510,AT3G63430,AT2G20370,AT1G26945,AT1G12040,AT4G24580,AT3G28857,AT1G31650,AT4G05530,AT3G01015,AT1G74160,AT3G54920,AT5G43900,AT5G62310,AT5G10480,AT3G15380,AT3G12280,AT1G64980,AT2G23950,AT3G54180,AT3G46550,AT5G13290,AT2G20190,AT3G46290,AT2G13680,AT1G70940,AT5G16910,AT1G44900,AT3G19820,AT1G09240,AT2G41970,AT3G03773,AT1G09530,AT1G65470,AT5G53400,AT2G06850,AT2G41210,AT2G40070,AT1G58250,AT1G30570,AT2G47000,AT3G22190,AT1G66810,AT4G38430,AT4G32551,AT1G13710,AT3G23090,AT4G22970,AT4G30410,AT1G31420,AT1G78420,AT1G16060,AT3G11580,AT4G16340,AT3G63530,AT3G56960,AT4G23410,AT4G31400,AT1G72300,AT1G35670,AT1G79500,AT3G49670,AT1G60800,AT3G23160,AT3G18000,AT5G01840,AT5G23430,AT5G56540,AT5G64740,AT3G07160,AT4G27060,AT3G49720,AT1G77460,AT1G71270,AT4G34940,AT1G09330,AT2G35110,AT1G27850,AT5G07830,AT5G11980,AT1G01510,AT1G13980,AT5G18580,AT5G41950,AT1G03840,AT3G48430,AT3G06400,AT3G48860"
"GO:BP","phloem or xylem histogenesis","GO:0010087","0.03270618596007402","1.4853700982801412","124","1971","26","21899","AT2G26330,AT4G08150,AT1G13290,AT5G05340,AT1G09540,AT1G46480,AT3G28455,AT2G44830,AT4G20270,AT2G38070,AT1G31880,AT2G27230,AT1G70560,AT3G15380,AT5G03280,AT3G63300,AT5G13290,AT5G62940,AT5G12235,AT3G09070,AT5G60690,AT5G19530,AT5G02030,AT1G31320,AT5G64080,AT3G21710"
"GO:BP","regulation of nuclear division","GO:0051783","0.03280278667986645","1.484089260304147","23","2735","11","21899","AT3G25980,AT2G42260,AT2G33560,AT3G12280,AT1G04650,AT3G57860,AT5G05510,AT4G24710,AT3G27120,AT3G48750,AT5G63135"
"GO:BP","unidimensional cell growth","GO:0009826","0.033574570740295843","1.473989531192756","301","2718","62","21899","AT1G49490,AT1G68530,AT4G12420,AT4G34490,AT3G57670,AT4G20260,AT1G65680,AT3G14310,AT4G26690,AT1G75500,AT3G07880,AT5G54510,AT3G63430,AT2G20370,AT1G12040,AT4G24580,AT1G31650,AT3G01015,AT1G74160,AT5G62310,AT3G15380,AT1G64980,AT3G54180,AT2G20190,AT3G46290,AT2G13680,AT3G19820,AT1G09240,AT2G41970,AT1G09530,AT2G06850,AT2G41210,AT1G58250,AT1G30570,AT1G66810,AT4G38430,AT4G32551,AT3G23090,AT4G22970,AT1G31420,AT3G56960,AT1G72300,AT1G35670,AT1G79500,AT3G18000,AT5G01840,AT5G23430,AT3G07160,AT4G27060,AT3G49720,AT1G77460,AT1G71270,AT4G34940,AT1G09330,AT5G07830,AT5G11980,AT1G01510,AT1G13980,AT5G18580,AT5G41950,AT3G48430,AT3G06400"
"GO:BP","monocarboxylic acid biosynthetic process","GO:0072330","0.03512122870227124","1.4544302988797742","249","178","10","21899","AT1G68530,AT4G34510,AT5G16230,AT2G26640,AT2G28630,AT1G04220,AT1G67730,AT1G11600,AT3G02610,AT3G26744"
"GO:BP","regulation of meristem structural organization","GO:0009934","0.037173335117186714","1.429768473125045","19","2227","9","21899","AT3G22780,AT5G65700,AT1G20930,AT1G76540,AT1G65470,AT5G43810,AT3G18730,AT3G49670,AT2G26170"
"GO:BP","cotyledon development","GO:0048825","0.03837122197395842","1.4159943699938449","55","1227","12","21899","AT1G17840,AT1G13290,AT5G45980,AT1G69780,AT5G28640,AT3G15030,AT2G21050,AT1G05470,AT4G04890,AT1G70560,AT3G54180,AT2G26700"
"GO:BP","reciprocal homologous recombination","GO:0140527","0.039289958194379485","1.405718433289491","43","2179","14","21899","AT5G51330,AT2G33793,AT2G06510,AT1G04650,AT5G63920,AT1G20720,AT5G57880,AT1G63990,AT1G67370,AT4G24710,AT2G45280,AT1G22275,AT4G35520,AT1G13330"
"GO:BP","reciprocal meiotic recombination","GO:0007131","0.039289958194379485","1.405718433289491","43","2179","14","21899","AT5G51330,AT2G33793,AT2G06510,AT1G04650,AT5G63920,AT1G20720,AT5G57880,AT1G63990,AT1G67370,AT4G24710,AT2G45280,AT1G22275,AT4G35520,AT1G13330"
"GO:BP","negative regulation of cell cycle","GO:0045786","0.03946511541909785","1.4037866227254852","40","2049","13","21899","AT3G48160,AT5G52950,AT3G25980,AT2G33560,AT5G48820,AT5G52910,AT3G02820,AT1G02970,AT1G04650,AT5G05510,AT4G24710,AT4G37650,AT4G17760"
"GO:BP","gametophyte development","GO:0048229","0.04008410282029155","1.397027832524549","461","2727","87","21899","AT1G02065,AT2G34830,AT1G72970,AT5G62230,AT5G18000,AT5G05850,AT3G23840,AT5G16530,AT5G57800,AT5G65700,AT5G56270,AT5G23420,AT5G23670,AT2G43040,AT5G15100,AT1G06520,AT4G34850,AT2G48140,AT2G07050,AT1G06660,AT3G59550,AT5G07280,AT2G42260,AT3G12280,AT2G06510,AT5G64630,AT1G18370,AT3G55090,AT3G25100,AT3G54650,AT5G55820,AT4G02060,AT2G13680,AT2G16440,AT2G31270,AT1G09240,AT4G15890,AT1G15110,AT1G65470,AT5G53400,AT3G57860,AT1G26840,AT1G34355,AT2G17180,AT4G33050,AT4G39400,AT1G50240,AT5G03470,AT5G57880,AT1G63990,AT5G05280,AT2G42380,AT4G00020,AT1G05960,AT3G54710,AT2G01820,AT5G48720,AT2G41830,AT5G21080,AT4G31400,AT4G11720,AT2G29940,AT1G71830,AT3G02230,AT3G23670,AT5G18700,AT3G49670,AT4G20050,AT2G27460,AT5G26850,AT3G18000,AT1G33430,AT1G77850,AT3G48610,AT2G35060,AT3G07160,AT1G14830,AT1G31070,AT2G35020,AT2G18390,AT3G48750,AT5G05970,AT3G26810,AT5G17410,AT1G12820,AT3G06400,AT1G73177"
"GO:BP","cytoplasmic microtubule organization","GO:0031122","0.04237920604979977","1.3728471838078748","49","2430","16","21899","AT4G20260,AT1G69230,AT3G01015,AT3G06030,AT5G65930,AT2G20190,AT3G20860,AT5G08120,AT1G26355,AT3G23090,AT4G16340,AT3G44200,AT5G01840,AT5G23720,AT5G64740,AT3G53760"
"GO:BP","suberin biosynthetic process","GO:0010345","0.0424101252286865","1.3725304451529472","16","98","3","21899","AT1G17840,AT5G22500,AT1G04220"
"GO:BP","cellular response to hormone stimulus","GO:0032870","0.04372948627782834","1.359225624599229","1062","215","25","21899","AT5G50915,AT1G24020,AT2G41940,AT5G13170,AT1G15360,AT2G28550,AT5G10970,AT2G41370,AT5G57520,AT4G09820,AT5G59845,AT5G14920,AT1G29500,AT1G71450,AT3G26744,AT1G18100,AT1G10470,AT1G80080,AT1G32640,AT1G04240,AT1G10588,AT1G29450,AT2G46370,AT2G33860,AT1G59940"
"GO:BP","secondary metabolic process","GO:0019748","0.045035870395121906","1.3464414393564252","357","1538","46","21899","AT1G17840,AT4G37750,AT5G22500,AT5G05340,AT4G32980,AT1G04220,AT4G09820,AT5G48930,AT3G26744,AT1G32640,AT5G60020,AT4G39330,AT5G42510,AT3G09270,AT3G28455,AT3G24503,AT3G03190,AT1G18590,AT1G61820,AT5G65640,AT1G52340,AT4G34850,AT1G15950,AT1G66230,AT2G47730,AT2G30870,AT5G66390,AT3G62760,AT2G30860,AT4G39410,AT4G39950,AT5G05390,AT1G61730,AT4G36220,AT1G76880,AT5G57220,AT1G10370,AT2G02540,AT4G08850,AT3G19820,AT4G37260,AT3G44550,AT5G65410,AT5G41040,AT1G65870,AT5G09640"
"GO:BP","microsporogenesis","GO:0009556","0.048372720429970484","1.3153994876683626","26","2455","11","21899","AT1G02065,AT1G06660,AT5G07280,AT2G13680,AT4G15890,AT1G15110,AT5G03470,AT1G71830,AT5G18700,AT4G20050,AT3G07160"
"GO:CC","microtubule cytoskeleton","GO:0015630","3.1436554687414645e-36","35.502565056851275","305","2704","133","20008","AT4G20260,AT1G69230,AT3G49650,AT3G44730,AT2G07170,AT1G03780,AT3G19570,AT4G30710,AT3G47690,AT2G26180,AT2G21300,AT1G54385,AT1G49890,AT1G23790,AT1G72250,AT1G18550,AT5G51600,AT3G19050,AT4G14330,AT1G72670,AT3G01015,AT5G27550,AT2G44190,AT3G25980,AT3G10310,AT1G19835,AT4G05190,AT3G05330,AT4G21820,AT4G26760,AT3G44050,AT5G23910,AT5G67270,AT5G12250,AT3G20150,AT2G37420,AT4G13370,AT1G53140,AT2G33560,AT3G58650,AT3G06030,AT5G65930,AT5G62700,AT1G21730,AT2G36200,AT4G32830,AT2G22610,AT2G35880,AT3G08670,AT1G23220,AT1G18370,AT1G63640,AT5G02370,AT1G24764,AT5G55820,AT2G20190,AT1G59540,AT1G74690,AT5G06590,AT3G17360,AT1G70950,AT2G18876,AT3G45850,AT2G40070,AT5G60930,AT1G20010,AT5G23860,AT1G50010,AT5G16730,AT1G60500,AT3G20860,AT3G22190,AT5G62580,AT5G08120,AT5G37478,AT1G26355,AT2G01910,AT5G57880,AT5G48520,AT4G14960,AT1G14690,AT3G12020,AT1G65010,AT3G23090,AT4G22970,AT4G39050,AT3G10180,AT1G19870,AT1G55550,AT1G61000,AT1G01950,AT1G12430,AT5G57410,AT3G05270,AT5G42080,AT2G38720,AT3G44200,AT5G19770,AT1G59610,AT3G16060,AT2G47500,AT3G54870,AT3G23670,AT5G18700,AT1G50710,AT3G16630,AT4G32330,AT5G23430,AT3G53320,AT2G45490,AT1G48280,AT5G64740,AT3G53760,AT3G59690,AT5G47820,AT4G27060,AT5G44340,AT1G14830,AT5G55280,AT1G77460,AT5G38880,AT2G30410,AT1G27850,AT5G03040,AT5G19390,AT3G48750,AT5G05970,AT1G01510,AT5G18580,AT3G15220,AT5G17410,AT3G55000,AT3G55005"
"GO:CC","cytoskeleton","GO:0005856","7.639404751986774e-34","33.11694047951314","445","2704","164","20008","AT1G29170,AT2G41740,AT3G61230,AT3G16490,AT4G14750,AT4G20260,AT1G69230,AT5G54280,AT3G49650,AT4G19410,AT3G44730,AT2G07170,AT1G03780,AT5G09810,AT3G19570,AT4G30710,AT1G01110,AT3G47690,AT2G26180,AT5G58320,AT2G21300,AT1G54385,AT1G49890,AT1G23790,AT1G72250,AT1G18550,AT5G51600,AT3G19050,AT4G14330,AT1G72670,AT3G01015,AT5G27550,AT2G44190,AT3G25980,AT3G10310,AT1G19835,AT4G05190,AT5G43900,AT3G05330,AT5G48460,AT4G21820,AT4G26760,AT3G44050,AT5G23910,AT5G67270,AT4G26700,AT5G12250,AT3G20150,AT2G37420,AT2G46225,AT4G13370,AT1G53140,AT2G33560,AT3G15380,AT3G58650,AT3G06030,AT5G65930,AT3G49290,AT5G62700,AT1G21730,AT2G36200,AT4G32830,AT2G22610,AT2G35880,AT3G08670,AT1G23220,AT1G18370,AT1G63640,AT5G02370,AT1G24764,AT5G55820,AT2G20190,AT1G59540,AT1G74690,AT2G26770,AT1G09450,AT5G06590,AT3G17360,AT1G70950,AT2G18876,AT3G45850,AT2G40070,AT5G60930,AT1G20010,AT5G23860,AT1G50010,AT5G16730,AT5G13460,AT1G60500,AT1G10200,AT3G20860,AT3G22190,AT5G62580,AT5G08120,AT1G50240,AT5G37478,AT1G26355,AT2G01910,AT5G57880,AT5G48520,AT4G14960,AT1G14690,AT3G12020,AT1G65010,AT3G23090,AT4G22970,AT4G39050,AT3G10180,AT3G22790,AT1G19870,AT3G12110,AT1G55550,AT1G61000,AT1G01950,AT1G12430,AT5G57410,AT5G59890,AT3G05270,AT5G42080,AT2G31200,AT2G29890,AT2G38720,AT3G44200,AT5G19770,AT1G59610,AT3G16060,AT2G47500,AT3G54870,AT3G23670,AT5G18700,AT1G50710,AT3G16630,AT5G01840,AT4G32330,AT5G23430,AT3G53320,AT2G45490,AT1G48280,AT5G64740,AT3G53760,AT3G59690,AT5G47820,AT4G27060,AT5G44340,AT5G49830,AT1G14830,AT2G33385,AT5G55280,AT1G77460,AT5G38880,AT2G30410,AT2G38440,AT1G27850,AT5G03040,AT5G19390,AT3G48750,AT5G05970,AT1G01510,AT5G18580,AT3G15220,AT5G17410,AT2G40060,AT3G55000,AT3G55005"
"GO:CC","microtubule","GO:0005874","7.857849161207381e-33","32.10469631213455","242","2682","111","20008","AT4G20260,AT1G69230,AT3G49650,AT3G44730,AT2G07170,AT1G03780,AT3G19570,AT4G30710,AT3G47690,AT2G26180,AT2G21300,AT1G54385,AT1G49890,AT1G23790,AT1G72250,AT1G18550,AT5G51600,AT3G19050,AT4G14330,AT3G01015,AT5G27550,AT2G44190,AT3G25980,AT3G10310,AT1G19835,AT4G05190,AT4G26760,AT3G44050,AT5G23910,AT5G67270,AT5G12250,AT3G20150,AT2G37420,AT4G13370,AT1G53140,AT2G33560,AT3G06030,AT5G65930,AT5G62700,AT1G21730,AT2G36200,AT4G32830,AT2G22610,AT2G35880,AT3G08670,AT1G23220,AT1G18370,AT1G63640,AT5G02370,AT1G24764,AT2G20190,AT1G59540,AT3G17360,AT1G70950,AT2G40070,AT5G60930,AT1G20010,AT5G23860,AT1G50010,AT1G60500,AT3G20860,AT3G22190,AT5G62580,AT5G37478,AT1G26355,AT2G01910,AT5G48520,AT4G14960,AT1G14690,AT3G12020,AT3G23090,AT4G22970,AT4G39050,AT3G10180,AT1G55550,AT1G61000,AT1G01950,AT1G12430,AT3G05270,AT5G42080,AT2G38720,AT3G44200,AT5G19770,AT1G59610,AT3G16060,AT2G47500,AT3G54870,AT3G23670,AT5G18700,AT1G50710,AT3G16630,AT4G32330,AT5G23430,AT1G48280,AT5G64740,AT3G53760,AT3G59690,AT5G47820,AT4G27060,AT5G44340,AT1G14830,AT5G55280,AT1G77460,AT5G38880,AT2G30410,AT1G27850,AT5G03040,AT3G48750,AT5G05970,AT1G01510,AT5G17410"
"GO:CC","polymeric cytoskeletal fiber","GO:0099513","1.6714079007778796e-32","31.77691754924547","251","2682","113","20008","AT4G20260,AT1G69230,AT3G49650,AT3G44730,AT2G07170,AT1G03780,AT3G19570,AT4G30710,AT3G47690,AT2G26180,AT5G58320,AT2G21300,AT1G54385,AT1G49890,AT1G23790,AT1G72250,AT1G18550,AT5G51600,AT3G19050,AT4G14330,AT3G01015,AT5G27550,AT2G44190,AT3G25980,AT3G10310,AT1G19835,AT4G05190,AT4G26760,AT3G44050,AT5G23910,AT5G67270,AT5G12250,AT3G20150,AT2G37420,AT4G13370,AT1G53140,AT2G33560,AT3G06030,AT5G65930,AT5G62700,AT1G21730,AT2G36200,AT4G32830,AT2G22610,AT2G35880,AT3G08670,AT1G23220,AT1G18370,AT1G63640,AT5G02370,AT1G24764,AT2G20190,AT1G59540,AT3G17360,AT1G70950,AT2G40070,AT5G60930,AT1G20010,AT5G23860,AT1G50010,AT1G60500,AT3G20860,AT3G22190,AT5G62580,AT5G37478,AT1G26355,AT2G01910,AT5G48520,AT4G14960,AT1G14690,AT3G12020,AT3G23090,AT4G22970,AT4G39050,AT3G10180,AT3G22790,AT1G55550,AT1G61000,AT1G01950,AT1G12430,AT3G05270,AT5G42080,AT2G38720,AT3G44200,AT5G19770,AT1G59610,AT3G16060,AT2G47500,AT3G54870,AT3G23670,AT5G18700,AT1G50710,AT3G16630,AT4G32330,AT5G23430,AT1G48280,AT5G64740,AT3G53760,AT3G59690,AT5G47820,AT4G27060,AT5G44340,AT1G14830,AT5G55280,AT1G77460,AT5G38880,AT2G30410,AT1G27850,AT5G03040,AT3G48750,AT5G05970,AT1G01510,AT5G17410"
